# GESTURE_START label=5 caster=lucky rep=4 nsamples=85 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1616,6770,14428,3438,40,92,25,2708,155,254,10002,0
1,1500,6815,14467,3230,36,94,58,2818,125,318,9998,0
2,1381,6866,14502,3012,25,71,72,2931,82,385,10002,0
3,1267,6920,14531,2794,26,67,67,2904,23,452,10004,0
4,1162,6977,14551,2585,17,62,64,2743,-35,511,9996,0
5,1067,7038,14562,2391,18,51,48,2526,-87,578,10000,0
6,988,7100,14564,2221,42,-5,-7,2194,-133,635,10000,0
7,926,7164,14558,2081,45,-26,-29,1784,-169,685,10000,0
8,878,7228,14545,1964,46,-46,-44,1464,-193,719,10005,0
9,832,7293,14530,1853,27,-73,-79,1388,-196,738,10000,0
10,784,7359,14513,1740,3,-59,-106,1429,-184,756,10045,0
11,739,7425,14494,1634,-10,-46,-142,1326,-182,774,10052,0
12,704,7492,14471,1548,-19,-46,-199,1077,-181,803,10050,0
13,674,7560,14444,1478,-4,-60,-321,873,-156,834,10053,0
14,645,7629,14415,1420,-5,-60,-360,749,-92,856,10055,0
15,605,7698,14386,1363,-20,-61,-376,791,14,872,9955,0
16,546,7767,14357,1296,-27,-62,-397,1010,149,890,10052,0
17,472,7837,14328,1223,-44,-58,-383,1147,281,908,10014,0
18,387,7907,14298,1154,-66,-48,-365,1165,411,925,9999,0
19,295,7977,14266,1095,-73,-33,-378,1165,411,925,10098,0
20,219,8047,14229,1075,-66,-69,-365,1097,523,942,10006,0
21,163,8118,14188,1102,-80,-96,-370,621,594,962,10025,0
22,93,8191,14145,1124,-92,-133,-389,19,651,996,9966,0
23,12,8262,14102,1148,-71,-179,-393,156,769,1033,10031,0
24,70,-8330,-14058,-1189,-78,-229,-334,196,889,1023,10169,0
25,152,-8394,-14015,-1245,-76,-238,-298,34,998,993,10012,0
26,229,-8453,-13971,-1320,-74,-251,-245,-103,1089,955,10000,0
27,307,-8508,-13928,-1404,-59,-275,-128,-339,1160,909,10000,0
28,388,-8558,-13886,-1486,-55,-277,-78,-406,1217,858,10033,0
29,467,-8603,-13847,-1570,-33,-271,-32,-370,1253,804,10003,0
30,543,-8641,-13811,-1655,-27,-248,-15,-402,1254,729,10007,0
31,610,-8674,-13776,-1744,13,-147,-54,-414,1223,653,10018,0
32,658,-8702,-13742,-1852,8,-97,-39,-517,1163,575,10081,0
33,709,-8728,-13709,-1955,-16,-38,-21,-814,1112,498,10011,0
34,780,-8750,-13680,-2032,-26,88,14,-735,1112,466,9989,0
35,864,-8771,-13652,-2090,-45,138,32,-359,1139,452,10000,0
36,954,-8795,-13623,-2139,-72,188,45,-93,1155,467,10042,0
37,1045,-8823,-13591,-2185,-96,221,51,32,1152,514,10109,0
38,1133,-8857,-13554,-2233,-130,273,79,42,1138,574,9996,0
39,1221,-8898,-13512,-2279,-135,310,97,14,1120,658,10000,0
40,1306,-8946,-13464,-2327,-146,334,120,14,1101,752,9980,0
41,1392,-9003,-13410,-2369,-157,282,138,-45,1071,855,10149,0
42,1484,-9069,-13350,-2399,-161,222,126,-2,1041,987,9959,0
43,1582,-9142,-13285,-2418,-157,169,112,137,1013,1130,10018,0
44,1678,-9220,-13217,-2434,-156,111,108,259,985,1245,9991,0
45,1779,-9299,-13147,-2442,-134,-4,100,267,950,1313,10122,0
46,1892,-9377,-13077,-2431,-135,-54,98,367,931,1360,10015,0
47,2014,-9452,-13009,-2408,-128,-95,100,633,932,1387,9999,0
48,2133,-9525,-12941,-2388,-132,-128,105,795,933,1382,9981,0
49,2239,-9596,-12871,-2383,-120,-161,136,756,934,1355,10115,0
50,2328,-9666,-12800,-2397,-118,-171,150,538,920,1302,10049,0
51,2399,-9735,-12728,-2429,-118,-172,165,242,899,1247,9950,0
52,2457,-9803,-12656,-2474,-117,-140,196,-38,864,1186,10000,0
53,2503,-9869,-12585,-2529,-114,-108,204,-249,835,1125,10029,0
54,2538,-9933,-12515,-2589,-118,-85,214,-403,796,1065,10090,0
55,2571,-9996,-12446,-2647,-129,-82,225,-532,745,1016,10027,0
56,2613,-10055,-12381,-2686,-126,-84,222,-519,694,994,9973,0
57,2666,-10110,-12320,-2707,-129,-90,222,-271,657,988,10050,0
58,2721,-10163,-12261,-2720,-138,-91,227,-23,621,975,10101,0
59,2772,-10215,-12204,-2731,-135,-87,227,59,578,954,9965,0
60,2815,-10267,-12147,-2746,-138,-86,230,72,531,935,9992,0
61,2843,-10322,-12089,-2769,-137,-88,238,-35,482,914,10019,0
62,2861,-10377,-12030,-2799,-145,-87,241,-215,425,894,10061,0
63,2869,-10434,-11971,-2833,-146,-104,252,-353,379,881,10076,0
64,2866,-10493,-11911,-2873,-141,-123,256,-464,326,864,9976,0
65,2855,-10552,-11851,-2913,-143,-148,257,-594,266,846,10020,0
66,2840,-10610,-11794,-2949,-137,-174,249,-665,204,834,10049,0
67,2824,-10665,-11740,-2981,-130,-218,244,-643,144,806,10049,0
68,2807,-10717,-11690,-3007,-134,-236,239,-608,90,769,10005,0
69,2791,-10766,-11644,-3026,-136,-252,236,-550,43,722,10014,0
70,2772,-10811,-11602,-3043,-144,-279,230,-468,8,673,10000,0
71,2772,-10811,-11602,-3043,-144,-287,223,-462,-29,613,10120,0
72,2749,-10853,-11564,-3062,-135,-298,207,-501,-62,554,9998,0
73,2718,-10892,-11528,-3084,-132,-314,201,-566,-97,484,9998,0
74,2670,-10930,-11494,-3119,-143,-337,172,-800,-141,404,10011,0
75,2605,-10967,-11461,-3166,-147,-351,168,-1027,-178,319,10097,0
76,2535,-10999,-11432,-3215,-179,-359,163,-1067,-208,235,9987,0
77,2472,-11024,-11411,-3255,-143,-407,105,-904,-216,142,10015,0
78,2424,-11038,-11401,-3280,-135,-373,163,-612,-210,44,9994,0
79,2388,-11043,-11399,-3290,-117,-375,179,-381,-217,-48,10042,0
80,2375,-11038,-11410,-3280,-148,-377,169,16,-192,-139,10074,0
81,2377,-11024,-11432,-3252,-141,-348,168,320,-200,-234,9976,0
82,2421,-11029,-11443,-3159,-133,-330,166,16,-248,-348,10034,0
83,2439,-11031,-11457,-3086,-132,-328,163,-282,-305,-464,9990,0
84,2365,-11011,-11484,-3117,-152,-325,152,-733,-360,-594,10124,0
# GESTURE_END
