# GESTURE_START label=5 caster=lucky rep=15 nsamples=39 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,2038,-16077,2356,523,-180,238,160,-303,-902,48,9997,0
1,2015,-16077,2349,615,-189,246,55,-417,-1005,58,10000,0
2,1982,-16078,2341,714,-190,239,-6,-550,-1086,66,10000,0
3,1939,-16080,2332,819,-186,226,-73,-666,-1125,62,10000,0
4,1889,-16082,2322,924,-173,221,-136,-743,-1126,54,10000,0
5,1837,-16083,2311,1026,-163,222,-242,-762,-1089,42,10000,0
6,1790,-16084,2300,1122,-151,235,-285,-705,-1023,29,10003,0
7,1749,-16083,2289,1209,-150,258,-328,-613,-932,19,9997,0
8,1714,-16083,2280,1285,-130,340,-394,-521,-821,24,10006,0
9,1682,-16081,2275,1349,-108,390,-413,-478,-682,48,10084,0
10,1641,-16081,2274,1402,-120,434,-411,-546,-533,95,10019,0
11,1585,-16082,2281,1445,-135,465,-392,-694,-387,177,10050,0
12,1514,-16084,2296,1479,-158,493,-336,-851,-256,278,10057,0
13,1428,-16085,2320,1507,-152,475,-304,-997,-153,394,9955,0
14,1332,-16087,2354,1530,-143,443,-273,-1089,-71,510,10059,0
15,1231,-16086,2397,1550,-138,411,-244,-1140,-13,613,10050,0
16,1132,-16084,2448,1567,-123,331,-176,-1086,13,706,10007,0
17,1054,-16079,2508,1581,-94,295,-137,-837,17,790,9994,0
18,1010,-16070,2578,1593,-76,287,-103,-837,17,790,10109,0
19,999,-16056,2658,1603,-83,312,-70,-439,-10,869,9999,0
20,1012,-16039,2748,1615,-93,322,-70,-45,-58,950,10007,0
21,1035,-16019,2846,1630,-98,327,-80,234,-112,1043,9998,0
22,1054,-15996,2952,1652,-101,324,-99,359,-173,1137,10196,0
23,1057,-15972,3064,1680,-119,307,-152,307,-227,1234,10000,0
24,1040,-15947,3180,1713,-106,284,-192,129,-266,1326,10032,0
25,1003,-15921,3301,1750,-83,257,-223,-105,-281,1411,9977,0
26,946,-15893,3426,1791,-68,216,-280,-339,-282,1494,10003,0
27,871,-15865,3554,1833,-63,178,-297,-552,-266,1565,10023,0
28,780,-15835,3683,1875,-58,135,-313,-764,-240,1625,10005,0
29,681,-15803,3814,1916,-65,96,-321,-940,-200,1667,10018,0
30,586,-15770,3947,1956,-97,41,-330,-1024,-178,1700,9966,0
31,511,-15733,4083,1991,-107,28,-339,-971,-171,1717,10116,0
32,467,-15694,4223,2018,-117,35,-361,-733,-174,1730,10001,0
33,457,-15652,4370,2034,-121,59,-400,-354,-172,1745,10000,0
34,477,-15607,4524,2039,-109,72,-416,65,-163,1772,10029,0
35,516,-15560,4684,2032,-102,81,-429,439,-128,1810,10044,0
36,559,-15510,4849,2014,-99,82,-437,701,-58,1855,10073,0
37,593,-15459,5016,1989,-104,72,-418,793,38,1905,10029,0
38,607,-15406,5184,1959,-119,59,-398,717,155,1947,9942,0
# GESTURE_END
