# GESTURE_START label=5 caster=lucky rep=3 nsamples=49 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,414,14166,-8026,1784,-130,808,-219,938,-765,-273,9990,0
1,390,14168,-8032,1741,-128,818,-242,469,-685,-117,10007,0
2,403,14161,-8056,1690,-123,792,-220,-16,-568,62,10119,0
3,445,14143,-8097,1633,-127,744,-184,-448,-438,251,9990,0
4,504,14115,-8153,1574,-130,685,-146,-800,-320,442,10029,0
5,560,14079,-8221,1519,-144,649,-96,-1000,-237,628,10000,0
6,595,14036,-8300,1476,-164,643,-83,-956,-205,806,10098,0
7,601,13985,-8390,1448,-172,632,-75,-701,-209,982,10020,0
8,575,13926,-8492,1435,-149,623,-68,-342,-233,1174,9984,0
9,519,13858,-8605,1438,-144,622,-65,56,-265,1373,10007,0
10,442,13780,-8732,1451,-134,631,-78,424,-287,1578,10120,0
11,355,13690,-8873,1470,-131,626,-78,678,-304,1795,10000,0
12,268,13588,-9029,1490,-173,594,-60,786,-302,2015,10018,0
13,187,13472,-9200,1507,-210,571,-44,776,-285,2245,10000,0
14,121,13341,-9388,1515,-246,519,-23,682,-261,2477,10101,0
15,77,13196,-9592,1509,-271,441,6,466,-230,2707,9994,0
16,53,13038,-9810,1489,-287,270,47,143,-209,2926,10036,0
17,37,12867,-10037,1458,-298,193,66,-153,-200,3120,9968,0
18,17,12685,-10271,1424,-333,131,83,-316,-224,3290,10142,0
19,20,-12492,10509,-1397,-425,31,98,-300,-266,3436,9980,0
20,79,-12288,10749,-1380,-481,-51,98,-106,-321,3565,10010,0
21,161,-12074,10988,-1377,-505,-159,98,161,-380,3681,9982,0
22,270,-11851,11224,-1392,-493,-256,99,473,-429,3781,10146,0
23,404,-11621,11453,-1429,-477,-375,104,837,-466,3845,9971,0
24,558,-11386,11674,-1484,-497,-396,115,1227,-489,3861,10029,0
25,719,-11149,11884,-1547,-518,-412,130,1551,-496,3844,10000,0
26,875,-10910,12085,-1609,-533,-484,145,1695,-485,3794,10088,0
27,1016,-10674,12277,-1659,-508,-528,143,1638,-459,3720,10027,0
28,1143,-10443,12458,-1696,-467,-585,141,1451,-433,3620,9986,0
29,1257,-10220,12627,-1721,-439,-631,140,1222,-421,3488,10003,0
30,1366,-10007,12783,-1742,-394,-704,131,1039,-413,3326,10036,0
31,1477,-9806,12922,-1767,-368,-723,122,979,-420,3131,10103,0
32,1589,-9617,13046,-1798,-340,-745,115,1029,-434,2915,9988,0
33,1702,-9441,13155,-1832,-294,-785,109,1095,-450,2689,10002,0
34,1812,-9281,13249,-1866,-278,-787,104,1137,-466,2456,10000,0
35,1812,-9281,13249,-1866,-259,-781,97,1124,-475,2211,10115,0
36,1916,-9139,13328,-1895,-218,-762,81,1034,-490,1948,10001,0
37,2009,-9017,13395,-1914,-261,-789,60,850,-501,1680,9995,0
38,2088,-8916,13450,-1917,-226,-793,38,600,-513,1413,10006,0
39,2156,-8835,13494,-1908,-195,-798,28,396,-526,1141,10101,0
40,2216,-8776,13525,-1893,-183,-775,25,276,-535,869,9997,0
41,2269,-8737,13544,-1875,-165,-712,7,197,-536,587,10014,0
42,2316,-8718,13551,-1856,-164,-676,1,126,-532,307,9999,0
43,2354,-8721,13546,-1831,-159,-630,1,1,-533,39,10081,0
44,2384,-8742,13530,-1802,-163,-572,13,-107,-517,-215,10021,0
45,2393,-8799,13498,-1757,-179,-512,25,-432,-482,-651,10004,0
46,2393,-8870,13458,-1707,-158,-488,22,-540,-470,-843,9985,0
47,2391,-8954,13409,-1659,-153,-441,9,-548,-461,-1022,10025,0
48,2384,-9047,13353,-1609,-170,-400,20,-608,-456,-1164,10081,0
# GESTURE_END
