# GESTURE_START label=5 caster=lucky rep=9 nsamples=81 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,7,-2090,-16057,-2501,-131,152,-111,398,-956,-108,10001,0
1,74,2098,16057,2494,-158,208,-109,179,-939,-93,10195,0
2,156,2110,16054,2494,-147,215,-127,-41,-941,-58,10001,0
3,236,2129,16051,2490,-121,194,-142,-134,-944,1,10010,0
4,310,2154,16052,2456,-51,100,-215,-72,-948,75,10039,0
5,374,2185,16057,2386,16,52,-256,277,-929,153,9870,0
6,433,2218,16064,2298,67,15,-286,710,-889,212,10135,0
7,487,2252,16070,2210,92,1,-297,926,-854,247,10019,0
8,537,2284,16075,2127,118,24,-285,941,-802,253,9965,0
9,584,2315,16079,2052,128,39,-271,880,-744,250,10000,0
10,632,2346,16080,1995,152,43,-255,791,-701,254,10035,0
11,682,2377,16078,1957,213,17,-265,575,-678,254,10112,0
12,733,2407,16074,1927,260,2,-285,365,-677,262,9999,0
13,785,2437,16070,1902,302,-13,-313,261,-678,265,9987,0
14,838,2465,16066,1880,327,-14,-323,201,-676,260,10058,0
15,886,2492,16064,1841,321,27,-343,174,-669,242,10055,0
16,927,2520,16065,1773,326,58,-363,369,-648,219,10006,0
17,965,2550,16067,1686,334,81,-390,718,-627,219,9996,0
18,1001,2584,16069,1593,357,101,-442,943,-617,237,10009,0
19,1040,2621,16068,1516,370,104,-560,1010,-622,275,10115,0
20,1082,2659,16064,1467,364,78,-532,829,-624,317,10001,0
21,1120,2698,16058,1432,376,15,-638,504,-601,359,9996,0
22,1143,2742,16054,1372,366,-53,-673,342,-545,395,9992,0
23,1151,2785,16052,1298,357,-88,-665,672,-419,425,10128,0
24,1148,2827,16051,1223,344,-116,-655,849,-282,423,10001,0
25,1134,2866,16051,1148,330,-150,-633,888,-152,417,10016,0
26,1109,2901,16051,1079,305,-207,-553,918,-17,396,9972,0
27,1078,2929,16051,1030,285,-198,-489,855,109,361,10127,0
28,1045,2951,16051,1007,261,-171,-423,638,226,308,9999,0
29,1011,2967,16050,1003,247,-100,-314,347,311,249,10052,0
30,977,2980,16049,1011,249,-48,-284,131,364,206,9951,0
31,946,2991,16047,1036,234,-5,-282,-18,399,179,10029,0
32,921,3002,16043,1085,213,13,-281,-204,392,169,10088,0
33,899,3016,16038,1147,210,7,-307,-504,370,186,10016,0
34,874,3033,16032,1200,208,-11,-323,-642,364,224,9991,0
35,845,3051,16027,1246,217,-29,-323,-546,381,254,10041,0
36,809,3069,16022,1284,219,-24,-312,-450,411,270,10074,0
37,769,3085,16019,1316,187,61,-251,-346,465,265,10012,0
38,724,3101,16016,1340,176,112,-215,-270,510,247,9992,0
39,674,3118,16014,1351,168,166,-189,-158,544,240,10018,0
40,622,3138,16011,1360,137,252,-178,-13,574,252,10104,0
41,572,3163,16007,1374,122,260,-181,16,580,283,9991,0
42,519,3194,16002,1382,120,245,-195,-37,575,343,10001,0
43,461,3233,15996,1378,121,222,-213,41,583,422,10014,0
44,401,3276,15989,1377,126,170,-258,179,606,502,10122,0
45,340,3324,15979,1390,105,128,-262,150,634,566,9989,0
46,274,3376,15969,1404,89,80,-253,6,667,622,9994,0
47,197,3429,15958,1403,65,2,-224,9,724,676,10000,0
48,197,3429,15958,1403,59,-33,-212,197,802,704,10071,0
49,114,3483,15948,1395,62,-71,-192,287,860,714,10064,0
50,30,3537,15937,1395,51,-112,-165,196,894,715,10010,0
51,53,-3589,-15923,-1413,54,-125,-102,8,927,702,9989,0
52,135,-3639,-15909,-1444,44,-124,-61,-164,955,673,10097,0
53,216,-3685,-15893,-1488,13,-126,-24,-308,969,635,10000,0
54,297,-3728,-15878,-1532,28,-152,52,-304,976,606,10004,0
55,380,-3770,-15863,-1567,36,-172,92,-194,979,586,10004,0
56,464,-3810,-15848,-1591,27,-180,143,-73,968,572,10023,0
57,550,-3848,-15835,-1603,6,-176,207,69,960,553,10105,0
58,637,-3883,-15823,-1606,-42,-157,332,173,946,518,10012,0
59,723,-3914,-15812,-1603,-57,-148,363,251,913,482,9972,0
60,804,-3943,-15802,-1588,-61,-151,375,358,841,450,10012,0
61,876,-3971,-15793,-1574,-79,-158,380,336,734,424,10130,0
62,934,-3999,-15783,-1568,-113,-177,385,193,609,402,9971,0
63,980,-4026,-15773,-1572,-134,-176,408,58,500,382,10012,0
64,1017,-4052,-15763,-1581,-159,-165,427,-27,415,354,10005,0
65,1049,-4076,-15754,-1589,-206,-140,461,-20,352,325,10104,0
66,1075,-4100,-15746,-1592,-224,-126,468,12,276,309,10013,0
67,1093,-4123,-15739,-1593,-238,-123,468,17,188,299,10017,0
68,1105,-4147,-15732,-1590,-244,-119,455,36,92,305,9984,0
69,1109,-4173,-15725,-1583,-280,-126,438,66,-1,317,10054,0
70,1106,-4201,-15719,-1571,-297,-127,437,97,-90,334,10075,0
71,1098,-4231,-15713,-1558,-310,-122,440,85,-160,349,9966,0
72,1083,-4262,-15707,-1547,-333,-128,400,44,-226,358,10054,0
73,1061,-4295,-15700,-1543,-405,-127,498,-46,-287,366,10009,0
74,1033,-4330,-15692,-1540,-338,-128,462,-84,-354,376,10047,0
75,1004,-4366,-15686,-1523,-315,-158,418,66,-400,395,10022,0
76,969,-4402,-15680,-1499,-319,-174,365,124,-497,402,10035,0
77,918,-4442,-15672,-1496,-329,-165,355,-166,-608,409,9992,0
78,858,-4482,-15664,-1502,-339,-161,339,-291,-683,399,10089,0
79,793,-4521,-15656,-1507,-362,-172,297,-292,-739,385,10002,0
80,729,-4559,-15648,-1501,-345,-148,289,-166,-764,380,9981,0
# GESTURE_END
