# GESTURE_START label=5 caster=lucky rep=13 nsamples=67 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,861,-15787,3844,-1918,-234,425,100,81,-1277,373,10003,0
1,894,-15791,3877,-1801,-202,452,16,34,-1332,420,10116,0
2,930,-15793,3914,-1682,-186,486,-69,7,-1376,472,10001,0
3,972,-15792,3956,-1566,-172,528,-159,24,-1395,525,10018,0
4,1023,-15788,4002,-1456,-170,615,-320,99,-1385,588,9981,0
5,1087,-15779,4056,-1355,-175,662,-378,217,-1337,667,10044,0
6,1155,-15765,4119,-1265,-166,694,-426,370,-1251,762,10085,0
7,1224,-15747,4193,-1184,-128,707,-448,458,-1140,874,10014,0
8,1284,-15724,4278,-1111,-97,720,-503,481,-1017,998,9981,0
9,1328,-15698,4375,-1042,-111,730,-518,394,-901,1128,10000,0
10,1358,-15669,4484,-978,-112,751,-541,228,-787,1253,10132,0
11,1374,-15636,4606,-918,-69,768,-556,79,-678,1380,9987,0
12,1381,-15599,4740,-861,-80,773,-552,-59,-575,1517,10019,0
13,1379,-15556,4888,-807,-80,765,-558,-165,-495,1662,9982,0
14,1371,-15508,5049,-753,-84,742,-557,-245,-426,1819,10123,0
15,1357,-15454,5222,-702,-139,698,-570,-316,-373,1981,9993,0
16,1332,-15395,5407,-649,-137,662,-583,-378,-321,2131,10008,0
17,1289,-15331,5602,-595,-156,643,-600,-508,-269,2269,9987,0
18,1228,-15262,5805,-540,-179,591,-638,-701,-209,2390,10038,0
19,1162,-15187,6017,-489,-182,567,-643,-893,-141,2501,10115,0
20,1103,-15104,6237,-445,-177,555,-625,-937,-73,2611,9973,0
21,1058,-15012,6465,-412,-229,515,-650,-829,-12,2726,10028,0
22,1030,-14911,6700,-392,-259,437,-592,-625,55,2846,10000,0
23,1020,-14801,6942,-385,-299,423,-573,-378,121,2960,10082,0
24,1016,-14682,7190,-388,-354,401,-551,-120,183,3065,10014,0
25,1007,-14556,7443,-394,-394,313,-514,-12,256,3165,10014,0
26,985,-14423,7700,-402,-426,249,-500,-47,332,3259,10008,0
27,985,-14423,7700,-402,-437,189,-487,-163,410,3330,10114,0
28,948,-14283,7960,-408,-427,129,-474,-315,477,3384,10013,0
29,899,-14139,8219,-413,-419,29,-438,-443,544,3405,9984,0
30,842,-13990,8476,-419,-436,0,-419,-509,593,3410,10014,0
31,786,-13836,8729,-429,-474,-7,-418,-481,634,3396,10116,0
32,735,-13678,8978,-446,-517,-12,-411,-377,668,3374,9974,0
33,687,-13517,9222,-470,-538,-44,-400,-306,712,3349,9996,0
34,634,-13352,9461,-496,-553,-46,-390,-333,763,3325,10030,0
35,571,-13185,9695,-521,-576,-66,-379,-433,822,3295,10106,0
36,490,-13015,9926,-541,-588,-135,-330,-639,890,3269,10010,0
37,390,-12842,10152,-553,-598,-180,-295,-857,956,3242,10000,0
38,280,-12667,10373,-562,-615,-222,-251,-970,1003,3215,9996,0
39,171,-12489,10588,-576,-628,-252,-197,-924,1030,3179,9996,0
40,76,-12309,10796,-603,-632,-266,-71,-694,1040,3140,10125,0
41,5,-12127,10998,-648,-620,-255,-12,-350,1028,3097,9996,0
42,44,11946,-11191,710,-615,-234,35,-25,995,3039,9992,0
43,77,11765,-11376,783,-606,-202,97,194,953,2976,10012,0
44,106,11584,-11554,852,-599,-204,113,210,904,2917,10105,0
45,144,11404,-11727,908,-585,-220,116,30,855,2863,10011,0
46,196,11225,-11896,944,-570,-238,110,-257,821,2814,9977,0
47,264,11046,-12060,959,-504,-316,97,-540,787,2761,10023,0
48,344,10867,-12219,957,-489,-348,103,-779,755,2709,10098,0
49,427,10690,-12372,948,-492,-357,120,-858,727,2639,10016,0
50,502,10516,-12518,944,-492,-352,134,-749,701,2563,10005,0
51,564,10346,-12656,952,-483,-340,193,-542,669,2485,10014,0
52,613,10180,-12786,972,-480,-324,227,-341,640,2418,10115,0
53,652,10016,-12911,999,-465,-327,253,-187,606,2353,10014,0
54,687,9856,-13030,1026,-433,-351,284,-155,569,2294,9956,0
55,721,9697,-13145,1049,-413,-374,290,-191,527,2242,10015,0
56,755,9541,-13255,1064,-388,-400,288,-256,483,2183,10121,0
57,791,9389,-13361,1069,-373,-430,285,-353,430,2115,9982,0
58,828,9240,-13462,1065,-355,-516,259,-437,374,2040,10064,0
59,864,9097,-13558,1053,-337,-568,243,-505,308,1948,9914,0
60,893,8961,-13648,1037,-337,-568,243,-492,231,1845,10171,0
61,913,8834,-13729,1027,-312,-607,269,-356,166,1719,9994,0
62,922,8718,-13803,1024,-300,-637,203,-213,103,1579,9967,0
63,919,8613,-13869,1030,-303,-611,208,-47,38,1432,10009,0
64,904,8519,-13926,1046,-314,-576,194,146,-22,1288,10092,0
65,882,8435,-13978,1062,-307,-555,178,200,-79,1165,10033,0
66,860,8358,-14024,1073,-287,-532,121,153,-124,1054,9992,0
# GESTURE_END
