# GESTURE_START label=5 caster=lucky rep=11 nsamples=53 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,713,12784,-10071,1749,-644,617,107,737,1966,2498,10009,0
1,743,12625,-10235,1934,-614,485,241,758,2001,2669,10000,0
2,774,12452,-10406,2121,-640,454,295,757,2033,2823,10029,0
3,798,12268,-10580,2315,-658,411,359,757,2033,2823,10082,0
4,822,12073,-10757,2507,-648,312,490,851,2059,2949,9985,0
5,854,11868,-10938,2690,-638,264,546,823,2066,3058,10000,0
6,900,11652,-11123,2851,-620,213,599,677,2056,3149,10199,0
7,965,11428,-11314,2981,-592,163,636,373,2004,3225,10000,0
8,1043,11197,-11510,3078,-536,118,640,-32,1908,3282,10010,0
9,1130,10962,-11711,3140,-551,126,614,-437,1756,3327,10001,0
10,1217,10722,-11914,3170,-609,106,568,-784,1557,3353,9961,0
11,1296,10480,-12118,3176,-609,23,534,-1069,1325,3384,10066,0
12,1352,10237,-12318,3177,-467,-158,477,-1208,1081,3412,10030,0
13,1365,10000,-12504,3198,-395,-175,428,-1077,843,3430,10000,0
14,1332,9772,-12673,3247,-345,-118,361,-551,616,3396,9970,0
15,1265,9554,-12827,3319,-404,72,208,61,410,3323,10128,0
16,1176,9339,-12970,3408,-402,179,131,549,250,3241,9985,0
17,1082,9123,-13107,3497,-402,227,85,881,164,3190,10041,0
18,1003,8902,-13246,3567,-435,257,25,921,137,3179,9974,0
19,943,8673,-13389,3612,-435,227,6,644,159,3196,10115,0
20,899,8438,-13534,3640,-398,199,-55,269,197,3218,10004,0
21,860,8198,-13677,3665,-402,219,-63,10,248,3237,10010,0
22,823,7955,-13815,3693,-429,370,-69,-38,306,3254,9999,0
23,788,7705,-13949,3723,-498,471,-79,-32,353,3262,10118,0
24,754,7446,-14083,3756,-556,581,-126,-1,396,3299,9996,0
25,730,7173,-14220,3774,-583,619,-172,12,453,3382,10000,0
26,721,6882,-14365,3768,-691,481,-142,-201,509,3510,10005,0
27,715,6573,-14512,3759,-694,385,-79,-552,574,3679,10044,0
28,700,6249,-14652,3770,-680,297,-4,-610,643,3856,10071,0
29,671,5907,-14783,3814,-720,135,110,-352,693,4011,9994,0
30,642,5559,-14911,3847,-705,29,150,62,729,4212,10028,0
31,616,5207,-15034,3863,-675,-81,176,-44,719,4262,9977,0
32,589,4857,-15150,3868,-662,-165,187,-214,686,4265,10120,0
33,560,4512,-15259,3866,-593,-301,139,-315,635,4216,10024,0
34,530,4173,-15356,3863,-594,-326,114,-368,584,4142,9994,0
35,500,3842,-15446,3853,-576,-387,112,-334,550,4038,9983,0
36,471,3519,-15528,3837,-529,-469,110,-393,518,3934,10131,0
37,441,3208,-15599,3825,-462,-609,128,-433,488,3815,9981,0
38,408,2911,-15659,3821,-432,-636,138,-351,452,3665,10029,0
39,373,2630,-15709,3822,-394,-641,138,-220,411,3488,9971,0
40,338,2365,-15752,3823,-354,-639,118,-133,363,3300,10135,0
41,304,2116,-15789,3818,-349,-625,97,-110,314,3112,9988,0
42,273,1881,-15823,3804,-349,-636,79,-155,281,2926,10024,0
43,242,1660,-15852,3787,-338,-663,71,-253,251,2752,9956,0
44,213,1453,-15875,3778,-315,-666,66,-262,229,2582,10146,0
45,184,1260,-15893,3772,-296,-675,70,-169,209,2413,10000,0
46,155,1081,-15906,3772,-281,-688,83,-116,182,2256,9990,0
47,125,916,-15916,3778,-297,-712,92,-31,144,2100,10010,0
48,94,764,-15922,3785,-275,-760,103,46,106,1945,10096,0
49,62,628,-15925,3800,-266,-783,109,74,61,1786,9991,0
50,31,509,-15925,3819,-270,-807,107,162,16,1614,10029,0
51,1,407,-15922,3841,-261,-892,99,225,-21,1428,9997,0
52,1,407,-15922,3841,-212,-892,85,264,-54,1228,10114,0
# GESTURE_END
