# GESTURE_START label=5 caster=lucky rep=13 nsamples=63 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1116,2088,-16212,-12,-76,-73,23,-34,-31,-79,9851,0
1,1115,2093,-16211,-17,-94,-58,88,-51,-10,-63,9921,0
2,1117,2096,-16211,-31,-96,-74,110,-156,2,-45,10033,0
3,1122,2098,-16210,-55,-98,-96,138,-283,25,-39,9810,0
4,1130,2101,-16209,-66,-109,-120,180,-141,67,-46,9895,0
5,1139,2108,-16208,-63,-44,-148,262,25,115,-72,9996,0
6,1153,2116,-16206,-96,18,-135,266,-381,109,-125,9849,0
7,1169,2126,-16203,-153,27,-100,371,-672,98,-166,10001,0
8,1180,2138,-16200,-213,0,-59,434,-698,39,-189,10001,0
9,1183,2149,-16197,-284,-42,15,555,-804,-66,-188,9998,0
10,1175,2158,-16195,-352,-67,31,592,-752,-192,-161,10001,0
11,1153,2164,-16194,-413,-81,41,612,-665,-344,-129,9999,0
12,1117,2167,-16195,-469,-123,42,607,-574,-493,-87,10004,0
13,1067,2167,-16197,-508,-103,20,584,-378,-637,-43,9996,0
14,1002,2164,-16201,-532,-66,0,539,-166,-777,-8,10001,0
15,925,2161,-16205,-551,-43,-19,490,-109,-909,8,10004,0
16,840,2156,-16210,-574,-25,-40,374,-134,-1018,12,9995,0
17,747,2151,-16214,-597,0,-46,316,-118,-1104,10,10000,0
18,648,2147,-16218,-616,-6,-50,261,-63,-1162,-1,10014,0
19,545,2144,-16222,-629,-29,-24,170,3,-1199,-10,10000,0
20,439,2142,-16225,-637,-42,13,129,68,-1230,-14,10000,0
21,331,2138,-16228,-643,-52,56,96,99,-1247,-1,10006,0
22,223,2130,-16231,-643,-60,82,60,158,-1244,41,9995,0
23,115,2118,-16234,-630,12,81,16,313,-1221,97,10000,0
24,8,2101,-16238,-597,56,77,-3,533,-1178,158,10003,0
25,95,-2079,16242,554,72,80,-11,646,-1135,215,9999,0
26,196,-2051,16246,511,91,82,-10,646,-1097,279,10008,0
27,293,-2018,16250,469,62,70,23,631,-1070,348,9992,0
28,390,-1978,16254,427,23,51,46,623,-1055,420,10008,0
29,486,-1931,16258,384,-6,25,67,647,-1059,497,9991,0
30,584,-1879,16262,343,-54,-56,73,618,-1082,561,10001,0
31,685,-1822,16265,312,-45,-110,59,515,-1123,620,9999,0
32,787,-1763,16267,284,-8,-192,38,476,-1146,652,9997,0
33,889,-1704,16269,261,63,-268,5,424,-1153,639,10003,0
34,989,-1652,16268,255,78,-369,-21,227,-1160,571,10001,0
35,1090,-1610,16266,268,82,-386,-22,2,-1178,470,10000,0
36,1192,-1579,16262,291,73,-387,-21,-129,-1204,358,10000,0
37,1297,-1557,16255,320,26,-347,-50,-198,-1245,242,10003,0
38,1405,-1545,16246,361,14,-319,-86,-343,-1297,138,9996,0
39,1515,-1543,16235,422,-1,-278,-146,-583,-1345,43,10000,0
40,1626,-1551,16221,513,12,-238,-218,-930,-1375,-34,10001,0
41,1731,-1567,16204,644,78,-157,-359,-1410,-1368,-91,10000,0
42,1828,-1592,16183,823,110,-130,-416,-1979,-1318,-140,9998,0
43,1913,-1628,16156,1049,135,-103,-452,-2543,-1238,-188,10004,0
44,1986,-1671,16124,1306,107,-44,-461,-2930,-1136,-234,9998,0
45,2049,-1716,16089,1556,89,-47,-447,-2870,-1020,-268,10003,0
46,2109,-1759,16056,1762,74,-52,-431,-2360,-930,-292,10053,0
47,2171,-1794,16028,1896,51,-65,-441,-1525,-864,-310,10061,0
48,2235,-1821,16009,1961,77,-71,-468,-725,-800,-314,10048,0
49,2300,-1843,15995,1975,99,-75,-485,-122,-747,-333,10053,0
50,2364,-1862,15987,1951,121,-73,-503,301,-681,-355,9960,0
51,2425,-1882,15979,1919,124,-53,-523,397,-629,-377,10118,0
52,2481,-1909,15969,1906,128,2,-519,163,-589,-406,10014,0
53,2531,-1938,15957,1909,128,48,-513,-33,-553,-411,9954,0
54,2579,-1969,15944,1921,127,94,-525,-139,-531,-407,10000,0
55,2624,-1999,15930,1946,127,182,-559,-139,-531,-407,10097,0
56,2665,-2026,15916,1977,155,205,-631,-291,-527,-375,10000,0
57,2702,-2050,15901,2024,176,210,-700,-363,-498,-319,10000,0
58,2731,-2070,15886,2079,158,211,-718,-540,-473,-257,10003,0
59,2752,-2081,15877,2111,176,192,-780,-634,-405,-181,10196,0
60,2763,-2082,15874,2117,179,169,-800,-365,-281,-100,10000,0
61,2763,-2077,15876,2105,168,145,-799,-53,-141,-26,10010,0
62,2750,-2066,15883,2083,168,73,-761,152,16,43,10035,0
# GESTURE_END
