# GESTURE_START label=5 caster=lucky rep=6 nsamples=57 calib=3 mode=0x08
idx,qw,qx,qy,qz,lax,lay,laz,gx,gy,gz,dt_us,dup
0,1843,-14043,8204,-731,-429,444,-99,-410,380,-869,10000,0
1,1766,-14081,8155,-745,-445,396,-50,-698,498,-758,10000,0
2,1668,-14116,8113,-754,-480,261,-1,-950,587,-676,10000,0
3,1549,-14150,8077,-757,-494,168,9,-1180,648,-626,10002,0
4,1426,-14184,8040,-761,-493,108,13,-1220,684,-628,9998,0
5,1303,-14218,8000,-768,-427,51,54,-1212,708,-666,10000,0
6,1179,-14253,7955,-777,-479,40,64,-1201,728,-729,10000,0
7,1057,-14291,7904,-787,-543,44,72,-1175,725,-795,10004,0
8,947,-14328,7848,-803,-563,54,82,-1014,719,-852,9996,0
9,853,-14366,7788,-830,-511,-4,161,-786,721,-883,10000,0
10,783,-14402,7724,-868,-459,14,184,-488,719,-910,10000,0
11,734,-14437,7656,-918,-461,-5,233,-203,713,-940,10000,0
12,695,-14473,7585,-970,-361,12,335,-88,684,-972,10000,0
13,657,-14511,7510,-1020,-332,43,372,-80,648,-1015,10000,0
14,609,-14550,7432,-1061,-318,56,416,-239,601,-1062,10006,0
15,536,-14592,7353,-1082,-309,75,442,-604,536,-1097,10002,0
16,437,-14635,7273,-1081,-301,146,414,-978,445,-1122,10008,0
17,314,-14678,7195,-1058,-326,125,386,-1337,329,-1112,9984,0
18,174,-14720,7120,-1014,-366,128,351,-1624,210,-1078,10015,0
19,39,-14759,7049,-961,-391,144,299,-1626,86,-1023,10005,0
20,76,14794,-6983,904,-469,128,168,-1441,-38,-944,9994,0
21,161,14825,-6921,852,-487,139,87,-1105,-148,-855,10010,0
22,205,14854,-6862,811,-445,125,20,-615,-218,-784,9991,0
23,218,14881,-6806,782,-396,176,-106,-235,-250,-731,10000,0
24,212,14908,-6751,763,-412,223,-138,1,-232,-710,10005,0
25,206,14932,-6698,757,-432,267,-134,70,-97,-663,9995,0
26,203,14954,-6649,757,-425,297,-93,57,-23,-623,9999,0
27,199,14974,-6604,761,-383,348,39,93,21,-566,10001,0
28,189,14991,-6563,768,-360,379,94,152,20,-508,9999,0
29,182,15007,-6527,770,-333,415,108,106,-16,-444,10000,0
30,181,15020,-6497,764,-225,494,115,3,-67,-386,10031,0
31,186,15032,-6472,751,-164,563,91,-93,-119,-318,10052,0
32,193,15040,-6455,733,-126,630,72,-147,-164,-222,10056,0
33,195,15044,-6448,712,-96,718,63,-118,-211,-91,10056,0
34,193,15042,-6456,688,-90,872,59,-83,-267,84,10046,0
35,187,15032,-6480,659,-71,933,57,-79,-327,300,9965,0
36,182,15015,-6524,624,-37,970,52,-131,-390,540,10048,0
37,184,14989,-6588,579,55,977,38,-264,-459,800,10027,0
38,205,14952,-6674,520,87,961,23,-531,-528,1059,10028,0
39,247,14906,-6780,444,116,887,25,-852,-600,1310,9981,0
40,295,14851,-6904,356,135,820,28,-852,-600,1310,10121,0
41,333,14786,-7044,261,103,773,-31,-966,-704,1536,9967,0
42,358,14712,-7199,160,87,744,-90,-914,-828,1750,10000,0
43,373,14628,-7369,56,77,725,-162,-811,-946,1956,10198,0
44,389,14533,-7554,-55,52,707,-245,-723,-1040,2163,10000,0
45,418,14426,-7753,-173,-33,588,-379,-774,-1099,2378,10011,0
46,461,14307,-7965,-297,-54,500,-425,-949,-1120,2581,9999,0
47,514,14177,-8186,-422,-61,415,-461,-1123,-1100,2771,9998,0
48,568,14036,-8415,-542,-80,220,-457,-1228,-1063,2936,10024,0
49,610,13886,-8650,-649,-163,141,-511,-1226,-1016,3082,10022,0
50,618,13728,-8892,-725,-218,75,-540,-1013,-959,3197,10000,0
51,588,13564,-9139,-761,-250,23,-552,-502,-870,3300,9971,0
52,529,13394,-9390,-758,-216,-85,-568,116,-730,3395,10121,0
53,450,13220,-9641,-719,-154,-126,-566,657,-549,3465,9994,0
54,367,13041,-9890,-651,-119,-120,-550,1063,-342,3503,10030,0
55,302,12858,-10133,-570,-125,-138,-512,1313,-101,3511,10005,0
56,273,12671,-10371,-491,-130,-149,-488,1219,146,3510,10115,0
# GESTURE_END
